Platform,Year,Genre,Publisher,NA_Sales
PS2,2003.0,Shooter,Vivendi Games,0.17
PS4,2015.0,Simulation,Koch Media,0.1
PS2,2000.0,Sports,Konami Digital Entertainment,0.0
PS,1998.0,Racing,989 Studios,0.19
PS2,2000.0,Role-Playing,Ubisoft,0.1
X360,2007.0,Action,Electronic Arts,0.3
PS,1999.0,Role-Playing,Kadokawa Shoten,0.19
SAT,1996.0,Fighting,Capcom,0.0
PS2,2002.0,Platform,THQ,0.17
DS,2010.0,Adventure,Disney Interactive Studios,0.18
PSP,2006.0,Sports,Sony Computer Entertainment,0.32
PS3,2012.0,Racing,Codemasters,0.06
GC,2006.0,Platform,Activision,0.27
PSP,2011.0,Fighting,Namco Bandai Games,0.09
PS4,2015.0,Misc,Ubisoft,0.16
PS2,2005.0,Adventure,Global Star,0.17
DS,2007.0,Action,Disney Interactive Studios,0.3
X360,2008.0,Sports,Electronic Arts,0.08
PS,1998.0,Puzzle,Sony Computer Entertainment,0.0
DS,2009.0,Simulation,Ubisoft,0.32
GBA,2005.0,Misc,Zoo Digital Publishing,0.25
PSP,2011.0,Strategy,Namco Bandai Games,0.0
PSP,2011.0,Action,Disney Interactive Studios,0.11
GBA,2002.0,Platform,THQ,0.25
PS2,2008.0,Misc,Disney Interactive Studios,0.17
PS2,2006.0,Action,Tecmo Koei,0.11
DC,1999.0,Fighting,Namco Bandai Games,0.0
PS,1999.0,Racing,Psygnosis,0.19
DS,2007.0,Role-Playing,Nintendo,0.2
PS3,2007.0,Action,THQ,0.13
GBA,2004.0,Platform,Nintendo,0.1
XOne,2014.0,Action,Activision,0.25
DS,2007.0,Action,THQ,0.31
X360,2006.0,Shooter,Vivendi Games,0.28
X360,2006.0,Action,Microsoft Game Studios,0.27
2600,1980.0,Action,Activision,0.32
GBA,2002.0,Action,Atari,0.25
PS2,2003.0,Simulation,Tecmo Koei,0.08
DS,2010.0,Action,Sega,0.15
Wii,2010.0,Action,City Interactive,0.15
PS2,2004.0,Adventure,Disney Interactive Studios,0.17
SAT,1995.0,Shooter,Sega,0.0
X360,2011.0,Action,Electronic Arts,0.19
PS2,2009.0,Racing,Sony Computer Entertainment,0.07
GBA,2004.0,Platform,THQ,0.25
DS,2010.0,Role-Playing,Atlus,0.24
PS,1997.0,Fighting,Virgin Interactive,0.19
PS2,2000.0,Puzzle,Acclaim Entertainment,0.17
XB,2004.0,Shooter,Eidos Interactive,0.26
PS2,2001.0,Simulation,Eidos Interactive,0.17
2600,1982.0,Action,ITT Family Games,0.32
2600,1983.0,Action,Activision,0.32
X360,2016.0,Action,Warner Bros. Interactive Entertainment,0.17
X360,2005.0,Action,Microsoft Game Studios,0.28
Wii,2011.0,Action,Namco Bandai Games,0.29
GC,2005.0,Fighting,THQ,0.26
PS3,2009.0,Action,Tecmo Koei,0.14
XB,2004.0,Simulation,Electronic Arts,0.22
2600,1981.0,Action,20th Century Fox Video Games,0.32
Wii,2011.0,Action,Ubisoft,0.13
Wii,2007.0,Action,Activision,0.31
PS3,2012.0,Action,Konami Digital Entertainment,0.15
SAT,1995.0,Fighting,Virgin Interactive,0.0
N64,1998.0,Racing,GT Interactive,0.27
2600,1982.0,Action,20th Century Fox Video Games,0.32
PS3,2009.0,Action,Electronic Arts,0.15
3DS,2011.0,Strategy,Ubisoft,0.22
PS,1998.0,Misc,ASCII Entertainment,0.19
Wii,2008.0,Racing,THQ,0.29
2600,1981.0,Shooter,Coleco,0.32
PSP,2007.0,Sports,Sega,0.0
PS2,2004.0,Adventure,Vivendi Games,0.17
PS3,2011.0,Action,Electronic Arts,0.14
XB,2006.0,Sports,Electronic Arts,0.25
DS,2007.0,Misc,Hudson Soft,0.0
PS,1997.0,Shooter,Sony Computer Entertainment,0.05
DS,2009.0,Puzzle,PopCap Games,0.31
DS,2008.0,Misc,505 Games,0.31
XOne,2014.0,Platform,Ubisoft,0.13
DS,2007.0,Puzzle,D3Publisher,0.28
PSP,2008.0,Role-Playing,Square Enix,0.14
DS,2008.0,Simulation,Nobilis,0.3
PS,1998.0,Action,Sony Computer Entertainment,0.19
X360,2011.0,Sports,Home Entertainment Suppliers,0.09
XB,2002.0,Racing,Midway Games,0.25
3DS,2013.0,Strategy,Activision,0.15
DS,2008.0,Simulation,Ubisoft,0.31
PS3,2008.0,Sports,Electronic Arts,0.29
XOne,2013.0,Simulation,Microsoft Game Studios,0.18
GBA,2005.0,Racing,Disney Interactive Studios,0.24
PC,2011.0,Simulation,Electronic Arts,0.11
GC,2003.0,Action,Konami Digital Entertainment,0.26
DS,2009.0,Simulation,Eidos Interactive,0.21
PS2,2009.0,Misc,Disney Interactive Studios,0.1
PS3,2010.0,Misc,Sony Computer Entertainment,0.0
PS4,2016.0,Role-Playing,Atlus,0.0
PS3,2007.0,Misc,Sony Computer Entertainment,0.28
X360,2007.0,Action,Disney Interactive Studios,0.29
PSV,2012.0,Racing,Sony Computer Entertainment,0.17
PS2,2008.0,Action,Namco Bandai Games,0.04
DS,2011.0,Action,Namco Bandai Games,0.27
PS,1996.0,Action,Electronic Arts,0.19
PS2,2001.0,Racing,Atari,0.16
DS,2006.0,Adventure,THQ,0.3
X360,2015.0,Shooter,Electronic Arts,0.17
XB,2005.0,Shooter,NovaLogic,0.25
DS,2009.0,Action,Majesco Entertainment,0.12
PS2,2005.0,Misc,Oxygen Interactive,0.16
PS3,2011.0,Action,Ackkstudios,0.0
PS3,2011.0,Shooter,Codemasters,0.06
X360,2009.0,Action,Microsoft Game Studios,0.14
XB,2006.0,Shooter,Ubisoft,0.21
DS,2009.0,Action,Activision,0.17
X360,2008.0,Shooter,LucasArts,0.15
PS,1996.0,Racing,Jaleco,0.06
Wii,2011.0,Role-Playing,Nintendo,0.13
PS3,2012.0,Action,Sega,0.09
X360,2011.0,Fighting,Rising Star Games,0.23
PS2,2003.0,Adventure,Ubisoft,0.16
GBA,2003.0,Platform,THQ,0.24
PS,1998.0,Puzzle,Sony Computer Entertainment,0.06
Wii,2010.0,Misc,Deep Silver,0.0
DS,2007.0,Role-Playing,Namco Bandai Games,0.14
PSP,2006.0,Fighting,Capcom,0.27
PSP,2006.0,Role-Playing,Ubisoft,0.14
X360,2009.0,Sports,Sega,0.12
PS,1998.0,Action,Eidos Interactive,0.19
PSP,2009.0,Role-Playing,Namco Bandai Games,0.0
Wii,2011.0,Misc,Activision,0.31
Wii,2010.0,Action,Sega,0.15
PSP,2004.0,Misc,Sony Computer Entertainment,0.13
PS3,2012.0,Shooter,Take-Two Interactive,0.14
PS3,2009.0,Misc,Sony Computer Entertainment,0.0
Wii,2009.0,Role-Playing,Activision,0.26
PSV,2011.0,Fighting,Capcom,0.2
GC,2003.0,Fighting,THQ,0.26
DS,2007.0,Puzzle,Nintendo,0.14
GC,2005.0,Simulation,Electronic Arts,0.26
XB,2003.0,Action,Universal Interactive,0.25
X360,2007.0,Action,Ubisoft,0.29
Wii,2009.0,Shooter,Zushi Games,0.31
Wii,2010.0,Misc,D3Publisher,0.31
PS2,2001.0,Platform,Sony Computer Entertainment,0.12
XB,2003.0,Shooter,Eidos Interactive,0.25
X360,2010.0,Role-Playing,Sega,0.12
Wii,2008.0,Simulation,Ubisoft,0.3
PS2,2002.0,Action,Sony Computer Entertainment,0.16
XB,2001.0,Racing,Electronic Arts,0.25
PSP,2006.0,Role-Playing,Sony Computer Entertainment,0.21
PS3,2009.0,Sports,Electronic Arts,0.31
PS,1999.0,Simulation,Konami Digital Entertainment,0.0
PS4,2015.0,Fighting,Tecmo Koei,0.09
GC,2004.0,Platform,THQ,0.26
PS3,2011.0,Sports,505 Games,0.0
PC,2012.0,Action,Electronic Arts,0.14
PS2,2002.0,Sports,Activision,0.16
GBA,2005.0,Action,Activision,0.24
WiiU,2014.0,Action,Sega,0.21
PS2,2002.0,Fighting,Acclaim Entertainment,0.16
PS,1999.0,Sports,Namco Bandai Games,0.0
PSV,2011.0,Platform,Sony Computer Entertainment,0.15
X360,2012.0,Action,Konami Digital Entertainment,0.22
GB,1990.0,Sports,Namco Bandai Games,0.0
SNES,1994.0,Sports,Hudson Soft,0.0
Wii,2009.0,Action,Majesco Entertainment,0.17
PSP,2006.0,Misc,Capcom,0.26
DS,2008.0,Sports,Electronic Arts,0.3
PS2,2009.0,Sports,Sony Computer Entertainment,0.16
PS4,2016.0,Role-Playing,Square Enix,0.1
PS2,2001.0,Sports,Sony Computer Entertainment,0.16
GBA,2004.0,Platform,Nintendo,0.17
PS3,2014.0,Fighting,Namco Bandai Games,0.1
PS2,2009.0,Action,Warner Bros. Interactive Entertainment,0.14
XB,2006.0,Fighting,Electronic Arts,0.26
GBA,2001.0,Racing,THQ,0.24
PS2,2003.0,Action,Capcom,0.05
PS3,2008.0,Sports,Electronic Arts,0.08
N64,nan,Role-Playing,Nintendo,0.0
N64,1998.0,Action,3DO,0.26
PSP,2011.0,Misc,Sega,0.0
X360,2009.0,Strategy,Eidos Interactive,0.17
PS,1998.0,Platform,Activision,0.18
PS2,2006.0,Role-Playing,Tecmo Koei,0.09
PS3,2010.0,Sports,Activision,0.26
X360,2010.0,Sports,Hudson Soft,0.27
PS2,2002.0,Adventure,Capcom,0.1
SNES,1991.0,Sports,Banpresto,0.0
DS,2008.0,Adventure,Scholastic Inc.,0.31
PS3,2011.0,Action,Disney Interactive Studios,0.15
GC,2005.0,Shooter,Activision,0.25
Wii,2006.0,Action,Konami Digital Entertainment,0.22
PSP,2007.0,Strategy,THQ,0.11
X360,2013.0,Racing,Codemasters,0.01
PS2,2003.0,Role-Playing,Tecmo Koei,0.16
PS2,2005.0,Fighting,Ignition Entertainment,0.16
Wii,2007.0,Sports,Electronic Arts,0.29
PSP,2009.0,Racing,Sony Computer Entertainment,0.09
PS3,2009.0,Racing,Ubisoft,0.12
GC,2006.0,Platform,THQ,0.25
DS,2009.0,Simulation,SouthPeak Games,0.28
PSP,2008.0,Sports,Sony Computer Entertainment,0.3
X360,2011.0,Misc,Ubisoft,0.2
PS,1994.0,Shooter,Konami Digital Entertainment,0.0
GBA,2003.0,Platform,Disney Interactive Studios,0.24
DC,2001.0,Adventure,Sega,0.0
DS,2011.0,Action,Avanquest,0.12
PS,2000.0,Sports,Sony Computer Entertainment,0.18
GBA,2003.0,Misc,THQ,0.24
PS3,2013.0,Strategy,Activision,0.1
GC,2005.0,Fighting,Tomy Corporation,0.0
SNES,1991.0,Strategy,Namco Bandai Games,0.0
Wii,2010.0,Platform,D3Publisher,0.19
X360,2008.0,Action,Sega,0.19
DS,2010.0,Action,Electronic Arts,0.22
GC,2005.0,Sports,Electronic Arts,0.25
DS,2007.0,Misc,Rocket Company,0.0
X360,2011.0,Misc,Take-Two Interactive,0.14
X360,2007.0,Role-Playing,Atari,0.19
PS,1997.0,Misc,Takara,0.0
DS,2007.0,Sports,Electronic Arts,0.29
PS,1996.0,Sports,Electronic Arts,0.16
PS3,2010.0,Action,Namco Bandai Games,0.09
PS3,2007.0,Role-Playing,Sony Computer Entertainment,0.2
3DS,2015.0,Fighting,Namco Bandai Games,0.12
PS2,2007.0,Action,Tecmo Koei,0.0
XOne,2014.0,Shooter,505 Games,0.19
GC,2006.0,Action,THQ,0.25
PS3,2011.0,Action,Capcom,0.11
2600,1983.0,Action,Parker Bros.,0.31
DS,2010.0,Role-Playing,Atlus,0.13
PSV,2012.0,Action,Warner Bros. Interactive Entertainment,0.1
GC,2005.0,Sports,Electronic Arts,0.25
Wii,2008.0,Misc,Konami Digital Entertainment,0.3
2600,1981.0,Action,Starpath Corp.,0.3
WiiU,2013.0,Action,Warner Bros. Interactive Entertainment,0.2
DS,2009.0,Simulation,505 Games,0.3
GBA,2005.0,Puzzle,Nintendo,0.12
Wii,2006.0,Fighting,Sega,0.22
PS,1995.0,Fighting,Tomy Corporation,0.0
XB,2006.0,Sports,Take-Two Interactive,0.24
PS2,2004.0,Misc,Play It,0.16
PSV,2014.0,Action,Sony Computer Entertainment,0.14
PC,2011.0,Shooter,Electronic Arts,0.13
PS3,2010.0,Misc,Konami Digital Entertainment,0.25
X360,2009.0,Action,Codemasters,0.15
PSP,2009.0,Sports,Take-Two Interactive,0.3
PS3,2014.0,Fighting,Namco Bandai Games,0.04
PC,2008.0,Role-Playing,Atari,0.32
GBA,2004.0,Action,Konami Digital Entertainment,0.23
PS2,2004.0,Action,THQ,0.16
PSP,2012.0,Fighting,Namco Bandai Games,0.0
PC,2013.0,Action,Warner Bros. Interactive Entertainment,0.13
PS2,2003.0,Shooter,Vivendi Games,0.16
PS,1999.0,Sports,Electronic Arts,0.18
PS3,2015.0,Action,Capcom,0.06
X360,2006.0,Racing,Atari,0.23
PS3,2008.0,Action,Sega,0.13
PSV,2012.0,Sports,Electronic Arts,0.3
DS,2008.0,Action,THQ,0.18
X360,2009.0,Sports,Electronic Arts,0.3
X360,2012.0,Fighting,Ubisoft Annecy,0.19
DS,2011.0,Role-Playing,Ghostlight,0.17
N64,1998.0,Sports,Acclaim Entertainment,0.3
DS,2008.0,Misc,Hudson Soft,0.0
XOne,2016.0,Action,Warner Bros. Interactive Entertainment,0.18
PSP,2009.0,Fighting,Namco Bandai Games,0.15
PS2,2001.0,Racing,Sony Computer Entertainment,0.16
X360,2007.0,Puzzle,Namco Bandai Games,0.14
PS,1997.0,Puzzle,Acclaim Entertainment,0.18
XB,2005.0,Sports,Electronic Arts,0.28
PS3,2009.0,Action,Codemasters,0.11
PS,2002.0,Role-Playing,Enix Corporation,0.0
PSP,2010.0,Shooter,Electronic Arts,0.12
DS,2010.0,Platform,D3Publisher,0.22
Wii,2008.0,Racing,Zoo Digital Publishing,0.3
PC,2009.0,Action,Eidos Interactive,0.0
X360,2007.0,Action,Vivendi Games,0.27
X360,2008.0,Platform,Vivendi Games,0.16
X360,2006.0,Shooter,Take-Two Interactive,0.27
Wii,2009.0,Misc,Take-Two Interactive,0.3
PS,1996.0,Action,Electronic Arts,0.05
PS,1997.0,Sports,Sony Computer Entertainment,0.18
PS4,2014.0,Action,Square Enix,0.09
X360,2005.0,Sports,Activision,0.28
PS,1999.0,Simulation,Ubisoft,0.11
X360,2014.0,Shooter,505 Games,0.16
PS2,2003.0,Fighting,Atari,0.0
PS2,nan,Role-Playing,Unknown,0.08
PC,2010.0,Strategy,Ubisoft,0.0
PS2,2008.0,Action,Take-Two Interactive,0.16
PS4,2016.0,Action,Ubisoft,0.03
DS,2009.0,Sports,THQ,0.18
X360,2011.0,Misc,Zoo Games,0.3
PS2,2005.0,Shooter,Ubisoft,0.16
X360,nan,Shooter,Unknown,0.24
X360,2007.0,Simulation,Konami Digital Entertainment,0.3
Wii,2009.0,Simulation,Electronic Arts,0.15
GC,2003.0,Action,Ubisoft,0.25
PS2,2000.0,Simulation,Sony Computer Entertainment,0.16
N64,1997.0,Sports,Konami Digital Entertainment,0.15
PS,2000.0,Platform,Ubisoft,0.18
GB,1995.0,Puzzle,Nintendo,0.0
PS4,2016.0,Racing,Codemasters,0.03
GBA,2001.0,Action,Majesco Entertainment,0.23
PS,2000.0,Sports,Electronic Arts,0.18
DS,2011.0,Misc,P2 Games,0.0
PS,1997.0,Racing,Sony Computer Entertainment,0.18
Wii,2007.0,Sports,Atari,0.27
PS2,2003.0,Platform,Konami Digital Entertainment,0.16
PS,1995.0,Misc,Electronic Arts,0.18
PSP,2008.0,Sports,Ubisoft,0.26
PS2,2004.0,Misc,Konami Digital Entertainment,0.16
Wii,2008.0,Sports,Ubisoft,0.0
PS2,2001.0,Simulation,ASCII Entertainment,0.0
SAT,1995.0,Fighting,Virgin Interactive,0.0
PS,1999.0,Sports,Konami Digital Entertainment,0.0
GBA,2005.0,Misc,nan,0.23
PS2,2002.0,Fighting,Ubisoft,0.16
PSP,2005.0,Fighting,Electronic Arts,0.29
GBA,2005.0,Platform,THQ,0.23
NES,1991.0,Puzzle,BPS,0.0
X360,2009.0,Action,Electronic Arts,0.17
PS2,2003.0,Sports,Activision,0.16
PS2,2009.0,Misc,MTV Games,0.16
DS,2009.0,Puzzle,Rondomedia,0.14
GBA,2002.0,Adventure,BAM! Entertainment,0.23
2600,nan,Racing,Activision,0.3
2600,1982.0,Action,Data Age,0.3
PS,1997.0,Adventure,Acclaim Entertainment,0.18
DS,2008.0,Sports,Enterbrain,0.0
PS4,2016.0,Platform,Electronic Arts,0.1
PSP,2007.0,Action,Take-Two Interactive,0.04
XB,2002.0,Sports,Sega,0.24
Wii,2008.0,Role-Playing,Eidos Interactive,0.28
Wii,2010.0,Strategy,Square Enix,0.0
SNES,1993.0,Role-Playing,Hudson Soft,0.0
PS2,2003.0,Fighting,Namco Bandai Games,0.0
GBA,2002.0,Misc,Atari,0.23
PS2,nan,Sports,Unknown,0.16
PS,1997.0,Simulation,Human Entertainment,0.0
PS,1997.0,Strategy,Banpresto,0.0
SNES,1994.0,Role-Playing,SquareSoft,0.0
XB,2003.0,Sports,Microsoft Game Studios,0.24
GBA,2001.0,Sports,Electronic Arts,0.23
PS2,2008.0,Sports,Electronic Arts,0.03
X360,2007.0,Shooter,Codemasters,0.28
DS,2009.0,Simulation,Electronic Arts,0.29
XB,2004.0,Strategy,Deep Silver,0.24
PS2,2001.0,Racing,Gathering of Developers,0.16
X360,2010.0,Sports,Activision,0.28
SNES,1996.0,Misc,Hudson Soft,0.0
PS,2001.0,Action,THQ,0.18
PS2,2000.0,Strategy,Tecmo Koei,0.08
PSP,2007.0,Action,Activision,0.08
X360,2011.0,Adventure,Deep Silver,0.2
X360,2010.0,Fighting,PQube,0.23
PS2,2002.0,Adventure,Sony Computer Entertainment,0.15
PS2,2009.0,Misc,Activision,0.1
PSP,2007.0,Racing,Sony Computer Entertainment,0.13
DS,2008.0,Misc,Konami Digital Entertainment,0.0
XOne,2015.0,Misc,Ubisoft,0.24
Wii,2008.0,Action,Capcom,0.17
PS2,2004.0,Action,Tecmo Koei,0.0
XB,2002.0,Adventure,Microsoft Game Studios,0.22
PS,1998.0,Platform,Ocean,0.18
PS3,2016.0,Action,Warner Bros. Interactive Entertainment,0.1
DC,1999.0,Sports,Sega,0.0
PC,2011.0,Role-Playing,Microsoft Game Studios,0.09
XOne,2015.0,Fighting,Namco Bandai Games,0.18
PC,2011.0,Role-Playing,Ubisoft,0.12
X360,2009.0,Racing,Codemasters,0.09
Wii,2010.0,Sports,Namco Bandai Games,0.1
PS,1997.0,Strategy,Electronic Arts,0.18
PSP,2011.0,Role-Playing,Capcom,0.0
XB,2003.0,Racing,Vivendi Games,0.24
Wii,2010.0,Misc,Warner Bros. Interactive Entertainment,0.29
PS,1995.0,Sports,Sony Computer Entertainment,0.17
Wii,2007.0,Misc,Konami Digital Entertainment,0.29
DS,2010.0,Action,Disney Interactive Studios,0.25
PS2,2007.0,Sports,Konami Digital Entertainment,0.0
DS,2007.0,Shooter,Konami Digital Entertainment,0.28
GBA,2003.0,Sports,Electronic Arts,0.22
PS3,2014.0,Shooter,505 Games,0.1
SNES,1995.0,Platform,Konami Digital Entertainment,0.0
3DS,2011.0,Puzzle,Square Enix,0.08
GB,1999.0,Action,Nintendo,0.0
PSP,2008.0,Sports,Konami Digital Entertainment,0.0
PS,1998.0,Misc,NewKidCo,0.17
Wii,2008.0,Action,Sega,0.28
X360,2008.0,Misc,Atari,0.27
XB,2002.0,Sports,Microsoft Game Studios,0.23
PS2,2005.0,Sports,Electronic Arts,0.15
DS,2007.0,Adventure,Activision,0.28
DS,2005.0,Action,Ubisoft,0.25
3DS,2015.0,Misc,Sega,0.15
3DS,2014.0,Strategy,Namco Bandai Games,0.0
DS,2010.0,Platform,Activision,0.19
PS3,2007.0,Sports,Sony Computer Entertainment,0.29
PS4,2016.0,Shooter,Deep Silver,0.05
PS2,2003.0,Misc,Sony Computer Entertainment,0.15
PS,1996.0,Adventure,Infogrames,0.17
XB,2004.0,Strategy,Konami Digital Entertainment,0.23
XB,2005.0,Action,Atari,0.23
XB,2005.0,Action,Midway Games,0.23
DS,2006.0,Action,Midway Games,0.27
PS,1997.0,Shooter,SquareSoft,0.1
PS,1998.0,Misc,Sony Computer Entertainment,0.17
DS,2009.0,Puzzle,Storm City Games,0.29
XOne,2014.0,Action,Deep Silver,0.15
X360,2010.0,Action,Capcom,0.19
X360,2012.0,Sports,Konami Digital Entertainment,0.08
PS2,2003.0,Simulation,Agetec,0.07
PS2,2009.0,Strategy,Namco Bandai Games,0.0
DS,2007.0,Action,CokeM Interactive,0.29
SAT,1995.0,Shooter,Sega,0.0
PS,2001.0,Action,Take-Two Interactive,0.17
XB,2005.0,Shooter,Ubisoft,0.23
GBA,2005.0,Action,THQ,0.22
PS,1999.0,Strategy,Banpresto,0.0
PSP,2005.0,Platform,Capcom,0.27
Wii,2009.0,Sports,Activision Value,0.29
PSP,2010.0,Role-Playing,Square Enix,0.07
N64,1997.0,Sports,Konami Digital Entertainment,0.0
N64,1998.0,Platform,Konami Digital Entertainment,0.06
N64,1999.0,Racing,Electronic Arts,0.25
N64,1998.0,Racing,Activision,0.25
N64,1999.0,Sports,Take-Two Interactive,0.25
N64,2001.0,Simulation,Nintendo,0.0
PC,2015.0,Simulation,Sega,0.0
DS,2006.0,Fighting,Namco Bandai Games,0.31
X360,2010.0,Action,Disney Interactive Studios,0.24
XOne,2015.0,Action,Disney Interactive Studios,0.18
3DS,2014.0,Action,Namco Bandai Games,0.0
Wii,2008.0,Misc,Zoo Games,0.29
Wii,2010.0,Action,Electronic Arts,0.18
PS2,2007.0,Sports,Konami Digital Entertainment,0.0
Wii,2008.0,Misc,Activision,0.28
Wii,2008.0,Simulation,Rising Star Games,0.25
XB,nan,Shooter,Activision,0.23
DS,2010.0,Strategy,Konami Digital Entertainment,0.18
GBA,2002.0,Action,Ubisoft,0.22
Wii,2009.0,Strategy,Rising Star Games,0.15
2600,1982.0,Action,CBS Electronics,0.29
PS2,2005.0,Misc,Sony Computer Entertainment,0.15
DS,2005.0,Platform,Activision,0.25
X360,2005.0,Sports,Electronic Arts,0.28
PS2,2008.0,Sports,Ubisoft,0.15
SAT,1997.0,Role-Playing,Atlus,0.0
PS3,2008.0,Sports,Bethesda Softworks,0.28
Wii,2010.0,Sports,Activision,0.23
X360,2006.0,Strategy,Electronic Arts,0.28
PS,1998.0,Racing,Infogrames,0.17
XB,2004.0,Misc,Midway Games,0.24
PS,1997.0,Simulation,SquareSoft,0.0
DS,2006.0,Puzzle,Ubisoft,0.28
PC,2012.0,Role-Playing,Electronic Arts,0.14
GC,2002.0,Racing,Electronic Arts,0.24
PSP,2012.0,Strategy,Namco Bandai Games,0.0
PS3,2012.0,Action,Sony Computer Entertainment,0.14
DS,2010.0,Puzzle,Warner Bros. Interactive Entertainment,0.11
PS,1998.0,Sports,Sony Computer Entertainment,0.17
PS2,2002.0,Racing,LucasArts,0.15
PSP,2007.0,Sports,Electronic Arts,0.28
PS3,2011.0,Fighting,Rising Star Games,0.17
PS2,2001.0,Sports,Sony Computer Entertainment,0.15
PS,1998.0,Misc,Acclaim Entertainment,0.17
PS2,2001.0,Misc,Magix,0.15
2600,nan,Action,Atari,0.29
SNES,1993.0,Platform,Konami Digital Entertainment,0.0
2600,1981.0,Action,Mattel Interactive,0.29
PS2,2002.0,Action,Activision,0.15
PS,1999.0,Platform,GT Interactive,0.17
PSV,2013.0,Role-Playing,Nippon Ichi Software,0.08
PSP,2010.0,Role-Playing,Marvelous Interactive,0.18
Wii,2009.0,Sports,Ubisoft,0.25
DS,2009.0,Misc,Mentor Interactive,0.29
XOne,2013.0,Platform,Activision,0.22
PS,1999.0,Misc,Activision,0.17
PS3,2009.0,Action,Activision,0.21
PSP,2010.0,Action,Konami Digital Entertainment,0.09
XB,2002.0,Fighting,Universal Interactive,0.23
PS,2000.0,Puzzle,Empire Interactive,0.17
GBA,2001.0,Puzzle,Nintendo,0.0
PS,2000.0,Platform,Sony Computer Entertainment,0.17
PS2,2002.0,Action,Sony Computer Entertainment,0.15
SNES,1996.0,Role-Playing,ASCII Entertainment,0.0
SNES,1994.0,Fighting,Namco Bandai Games,0.0
PS2,2000.0,Role-Playing,Activision,0.15
3DS,2013.0,Adventure,Warner Bros. Interactive Entertainment,0.18
DS,2009.0,Simulation,Ubisoft,0.28
X360,2009.0,Role-Playing,Banpresto,0.13
GBA,2005.0,Action,Activision,0.22
DS,2006.0,Action,THQ,0.28
XB,2003.0,Racing,Microsoft Game Studios,0.23
GBA,2002.0,Racing,TDK Mediactive,0.22
PS3,2014.0,Action,Namco Bandai Games,0.09
X360,2014.0,Shooter,Sega,0.15
GB,1995.0,Misc,Nintendo,0.0
SAT,1996.0,Shooter,Sega,0.0
PS,1998.0,Fighting,SquareSoft,0.17
PSP,2005.0,Misc,Sega,0.0
Wii,2011.0,Misc,Konami Digital Entertainment,0.24
GBA,2003.0,Platform,Universal Interactive,0.22
PS,2000.0,Action,3DO,0.17
PS3,2012.0,Strategy,Namco Bandai Games,0.0
PS3,2007.0,Shooter,Midway Games,0.24
Wii,2007.0,Simulation,Nintendo,0.22
DS,nan,Action,Activision,0.26
PSP,2006.0,Puzzle,Disney Interactive Studios,0.12
WiiU,2014.0,Action,Nintendo,0.2
PC,2006.0,Simulation,Deep Silver,0.0
PS,1995.0,Platform,Sony Computer Entertainment,0.05
PS2,2005.0,Misc,Konami Digital Entertainment,0.15
DS,2010.0,Action,Warner Bros. Interactive Entertainment,0.24
GC,2002.0,Racing,Acclaim Entertainment,0.23
GBA,2005.0,Platform,Disney Interactive Studios,0.22
PS2,2003.0,Action,Capcom,0.15
X360,2011.0,Fighting,Ubisoft,0.18
X360,2011.0,Racing,Activision,0.29
DS,2009.0,Puzzle,Sega,0.0
Wii,2010.0,Platform,Activision,0.19
GBA,2005.0,Adventure,Global Star,0.22
PS2,2005.0,Adventure,Sony Computer Entertainment,0.15
SAT,1995.0,Role-Playing,Sega,0.0
GBA,2006.0,Misc,Nintendo,0.0
DS,2007.0,Strategy,Banpresto,0.0
PS,1997.0,Racing,Sony Computer Entertainment,0.17
PSP,2010.0,Strategy,Sony Computer Entertainment,0.05
PS2,2006.0,Adventure,Sony Computer Entertainment,0.15
PSP,2007.0,Platform,Activision,0.01
PS,nan,Racing,Unknown,0.17
NES,1990.0,Sports,Namco Bandai Games,0.0
DS,2011.0,Misc,Activision,0.27
DS,2008.0,Strategy,THQ,0.24
DS,2007.0,Action,Warner Bros. Interactive Entertainment,0.28
PS2,2007.0,Strategy,Banpresto,0.0
PS3,2013.0,Role-Playing,Square Enix,0.1
SAT,1994.0,Sports,Sega,0.0
PC,2004.0,Simulation,Electronic Arts,0.02
PSV,nan,Role-Playing,Nippon Ichi Software,0.13
3DS,2011.0,Action,Ubisoft,0.14
PS4,2015.0,Action,Capcom,0.12
DS,2009.0,Adventure,Disney Interactive Studios,0.28
X360,2007.0,Action,Tecmo Koei,0.15
Wii,2008.0,Racing,Eidos Interactive,0.27
PS4,2014.0,Action,Tecmo Koei,0.09
PSV,2014.0,Action,Tecmo Koei,0.05
Wii,2010.0,Action,Capcom,0.08
PS2,2002.0,Strategy,Tecmo Koei,0.05
DS,2008.0,Role-Playing,Nintendo,0.0
SNES,1994.0,Role-Playing,Hudson Soft,0.0
PS4,2015.0,Simulation,Kalypso Media,0.05
PS2,2001.0,Sports,Midas Interactive Entertainment,0.15
DS,2008.0,Role-Playing,Nintendo,0.2
N64,1999.0,Racing,Take-Two Interactive,0.24
N64,1999.0,Shooter,Activision,0.24
DS,2006.0,Misc,Spike,0.0
GBA,2003.0,Racing,THQ,0.21
DS,2009.0,Simulation,Electronic Arts,0.15
X360,2007.0,Action,Electronic Arts,0.24
PS4,2015.0,Action,Activision,0.17
PS,1997.0,Simulation,Namco Bandai Games,0.0
3DS,2011.0,Action,Namco Bandai Games,0.0
PS2,2000.0,Platform,Ubisoft,0.15
